"R_KD","B_KD","R_SIG_STR.","B_SIG_STR.","R_TOTAL_STR.","B_TOTAL_STR.","R_SUB_ATT","B_SUB_ATT","R_CTRL","B_CTRL","R_HEAD","B_HEAD","R_BODY","B_BODY","R_DISTANCE","B_DISTANCE","win_by","Fight_type","Winner","R_height_cm","R_reach_in_cm","R_stance","R_age","B_height_cm","B_reach_in_cm","B_stance","B_age","R_fighter","B_fighter"
0,0,0.522935779816514,0.348837209302326,0.565573770491803,0.391304347826087,0,0,4.66666666666667,1.41666666666667,0.357142857142857,0.293333333333333,0.625,0.727272727272727,0.462365591397849,0.242857142857143,"Decision - Unanimous","Featherweight Bout","Ricardo Lamas",172.72,180.34,"Orthodox",41,177.8,182.88,"Southpaw",42,"Ricardo Lamas","Diego Sanchez"
0,0,0.422413793103448,0.287234042553192,0.468253968253968,0.323529411764706,0,0,2.7,3.46666666666667,0.394366197183099,0.2,0.5,0.75,0.418181818181818,0.269662921348315,"Decision - Split","Welterweight Bout","Erick Montano",182.88,185.42,"Orthodox",38,177.8,177.8,"",37,"Erick Montano","Enrique Marin"
0,0,0.380952380952381,0.393258426966292,0.554455445544555,0.456310679611651,0,0,5.06666666666667,3.38333333333333,0.292682926829268,0.285714285714286,0.583333333333333,0.555555555555556,0.3,0.367088607594937,"Decision - Unanimous","Lightweight Bout","Leandro Silva",175.26,180.34,"Orthodox",38,175.26,182.88,"Orthodox",38,"Efrain Escudero","Leandro Silva"
0,1,0.33695652173913,0.256410256410256,0.633720930232558,0.280487804878049,0,1,0,7.18333333333333,0.246376811594203,0.184615384615385,0.666666666666667,0.8,0.232876712328767,0.236842105263158,"Decision - Unanimous","Bantamweight Bout","Erik Perez",172.72,172.72,"Orthodox",34,167.64,185.42,"Southpaw",32,"Erik Perez","Taylor Lapilus"
0,0,0.28735632183908,0.390909090909091,0.382352941176471,0.507142857142857,0,0,0,1.26666666666667,0.181818181818182,0.174603174603175,0.647058823529412,0.769230769230769,0.183098591549296,0.202898550724638,"Decision - Split","Flyweight Bout","Henry Cejudo",165.1,170.18,"Orthodox",39,162.56,162.56,"Orthodox",37,"Jussier Formiga","Henry Cejudo"
0,0,0.263157894736842,0.535211267605634,0.355555555555556,0.782805429864253,0,0,0,11,0.2,0.492063492063492,0,0.857142857142857,0.1875,0.5,"Decision - Unanimous","Lightweight Bout","Enrique Barzola",177.8,177.8,"",37,170.18,177.8,"Orthodox",34,"Horacio Gutierrez","Enrique Barzola"
0,0,0.4,0.641025641025641,0.516129032258065,0.754237288135593,3,0,0.316666666666667,13.55,0.375,0.621621621621622,1,1,0.142857142857143,0.625,"Decision - Unanimous","Welterweight Bout","Bartosz Fabinski",180.34,185.42,"Orthodox",36,182.88,190.5,"Orthodox",37,"Hector Urbina","Bartosz Fabinski"
0,1,0.347826086956522,0.32258064516129,0.425925925925926,0.416666666666667,0,0,1.2,0.0333333333333333,0.212121212121212,0.333333333333333,0.636363636363636,0.333333333333333,0.285714285714286,0.230769230769231,"KO/TKO","Lightweight Bout","Marco Polo Reyes",180.34,180.34,"Orthodox",33,180.34,180.34,"Orthodox",39,"Cesar Arzamendia","Marco Polo Reyes"
0,2,0.372413793103448,0.402985074626866,0.46551724137931,0.514970059880239,0,0,5.56666666666667,7.25,0.338842975206612,0.306306306306306,0.666666666666667,0.857142857142857,0.319672131147541,0.394495412844037,"Decision - Split","Welterweight Bout","Neil Magny",190.5,203.2,"Orthodox",36,175.26,180.34,"Southpaw",32,"Neil Magny","Kelvin Gastelum"
0,0,0.428571428571429,0.297297297297297,0.446808510638298,0.297297297297297,0,0,0.25,0.8,0.322033898305085,0.233333333333333,0.666666666666667,0.333333333333333,0.397435897435897,0.294117647058824,"KO/TKO","Bantamweight Bout","Alejandro Perez",167.64,170.18,"Orthodox",34,165.1,167.64,"Orthodox",41,"Alejandro Perez","Scott Jorgensen"
0,1,0.25,0.444444444444444,0.25,0.444444444444444,0,0,0,0.0166666666666667,0,0.444444444444444,0,0,0.25,0.375,"KO/TKO","Welterweight Bout","Alvaro Herrera Mendoza",167.64,167.64,"Orthodox",31,182.88,187.96,"Orthodox",33,"Vernon Ramos Ho","Alvaro Herrera Mendoza"
0,0,0.401960784313726,0.377358490566038,0.48780487804878,0.45,0,0,3.48333333333333,2.01666666666667,0.333333333333333,0.292682926829268,0.4,0.4,0.405940594059406,0.377358490566038,"Decision - Split","Lightweight Bout","Michel Prazeres",182.88,185.42,"Orthodox",38,167.64,170.18,"Orthodox",42,"Valmir Lazaro","Michel Prazeres"
0,1,0.423076923076923,0.380952380952381,0.423076923076923,0.380952380952381,0,0,0,0.116666666666667,0.1875,0.294117647058824,1,1,0.44,0.365853658536585,"KO/TKO","Featherweight Bout","Andre Fili",172.72,180.34,"Southpaw",35,180.34,187.96,"Orthodox",33,"Gabriel Benitez","Andre Fili"
1,0,0.666666666666667,0.529411764705882,0.684210526315789,0.529411764705882,0,0,0.0333333333333333,0,0.538461538461538,0.333333333333333,1,0.4,0.666666666666667,0.529411764705882,"KO/TKO","Heavyweight Bout","Mark Hunt",177.8,182.88,"Orthodox",50,193.04,208.28,"Orthodox",44,"Mark Hunt","Antonio Silva"
1,0,0.534883720930233,0.333333333333333,0.545454545454545,0.333333333333333,0,0,0,0.233333333333333,0.433333333333333,0.4,0.5,0,0.523809523809524,0.333333333333333,"KO/TKO","Welterweight Bout","Kyle Noke",185.42,193.04,"Southpaw",44,182.88,190.5,"Southpaw",37,"Kyle Noke","Peter Sobotta"
0,0,0.568965517241379,0.432432432432432,0.576271186440678,0.644067796610169,0,0,0.316666666666667,6.71666666666667,0.560975609756098,0.260869565217391,0.5,0.4,0.5,0.407407407407407,"Decision - Unanimous","Heavyweight Bout","Jared Rosholt",210.82,213.36,"Orthodox",36,187.96,190.5,"Orthodox",37,"Stefan Struve","Jared Rosholt"
0,0,0.478723404255319,0.465277777777778,0.542056074766355,0.580645161290323,0,0,0.833333333333333,4.71666666666667,0.293103448275862,0.364485981308411,0.666666666666667,0.545454545454545,0.459770114942529,0.390909090909091,"Decision - Unanimous","Middleweight Bout","Robert Whittaker",182.88,200.66,"Orthodox",39,182.88,185.42,"Orthodox",33,"Uriah Hall","Robert Whittaker"
0,1,0.63265306122449,0.51219512195122,0.705882352941177,0.6,0,0,5.65,1.98333333333333,0.613636363636364,0.515151515151515,0.8,0.25,0.421052631578947,0.428571428571429,"TKO - Doctor's Stoppage","Lightweight Bout","Jake Matthews",180.34,185.42,"Orthodox",29,177.8,180.34,"Southpaw",41,"Jake Matthews","Akbarh Arreola"
0,0,0.403846153846154,0.315789473684211,0.465909090909091,0.422535211267606,0,0,0.733333333333333,7.8,0.323076923076923,0.26027397260274,0.545454545454545,0.64,0.372413793103448,0.26797385620915,"Decision - Unanimous","Flyweight Bout","Danny Martinez",167.64,175.26,"Orthodox",40,167.64,170.18,"Orthodox",38,"Richie Vaculik","Danny Martinez"
0,1,0.1875,0.558823529411765,0.212121212121212,0.558823529411765,0,0,0,0.0166666666666667,0.2,0.461538461538462,0,0.833333333333333,0.2,0.548387096774194,"KO/TKO","Light Heavyweight Bout","Gian Villante",190.5,190.5,"Orthodox",51,190.5,193.04,"Orthodox",38,"Anthony Perosh","Gian Villante"
1,0,0.523809523809524,0.68,0.565217391304348,0.775,0,0,0.05,2.83333333333333,0.357142857142857,0.571428571428571,0.75,0.75,0.727272727272727,0.454545454545455,"KO/TKO","Welterweight Bout","James Moontasri",177.8,180.34,"Switch",36,180.34,180.34,"Orthodox",36,"James Moontasri","Anton Zafir"
0,0,0.547058823529412,0.372549019607843,0.616822429906542,0.4765625,0,0,4.46666666666667,4.38333333333333,0.456692913385827,0.33695652173913,0.684210526315789,0.5,0.445454545454545,0.358695652173913,"Decision - Unanimous","Welterweight Bout","Richard Walsh",182.88,185.42,"Orthodox",35,180.34,180.34,"Orthodox",41,"Richard Walsh","Steve Kennedy"
0,0,0.611111111111111,0.166666666666667,0.540540540540541,0.166666666666667,2,0,2.3,0,0.533333333333333,0.166666666666667,1,0,0.555555555555556,0.166666666666667,"Submission","Flyweight Bout","Ben Nguyen",165.1,165.1,"Switch",35,165.1,172.72,"Orthodox",34,"Ben Nguyen","Ryan Benoit"
0,0,0.520661157024793,0.403141361256544,0.653409090909091,0.436274509803922,0,0,7.88333333333333,0.0333333333333333,0.491228070175439,0.314465408805031,1,0.857142857142857,0.38961038961039,0.3125,"Decision - Unanimous","Middleweight Bout","Daniel Kelly",182.88,177.8,"Southpaw",46,193.04,193.04,"Southpaw",33,"Daniel Kelly","Steve Montgomery"
0,0,0.529411764705882,0.366666666666667,0.551401869158878,0.4,0,0,0.233333333333333,1.4,0.520408163265306,0.2875,0.75,1,0.520833333333333,0.301369863013699,"KO/TKO","Light Heavyweight Bout","Glover Teixeira",187.96,193.04,"Orthodox",44,187.96,193.04,"Orthodox",43,"Glover Teixeira","Patrick Cummins"
1,0,0.48,0.296703296703297,0.5,0.296703296703297,0,0,0.0833333333333333,0.366666666666667,0.431818181818182,0.225352112676056,0.8,0.3,0.418604651162791,0.285714285714286,"KO/TKO","Bantamweight Bout","Thomas Almeida",170.18,177.8,"Southpaw",32,172.72,175.26,"Orthodox",37,"Thomas Almeida","Anthony Birchak"
0,0,0.6,0,0.75,1,1,0,1.45,0.0333333333333333,0.6,0,0,0,0,0,"DQ","Lightweight Bout","Abel Trujillo",177.8,180.34,"Southpaw",40,172.72,177.8,"Orthodox",40,"Gleison Tibau","Abel Trujillo"
0,2,0.363636363636364,0.551724137931034,0.371794871794872,0.5875,0,0,2.08333333333333,1.15,0.254545454545455,0.526785714285714,0.454545454545455,0.538461538461538,0.385714285714286,0.527131782945736,"Decision - Unanimous","Lightweight Bout","Rashid Magomedov",177.8,180.34,"Orthodox",37,175.26,177.8,"Orthodox",39,"Gilbert Burns","Rashid Magomedov"
1,0,0.385321100917431,0.507042253521127,0.446280991735537,0.675213675213675,0,0,3,3.5,0.336842105263158,0.490566037735849,0.636363636363636,0.555555555555556,0.352941176470588,0.422222222222222,"KO/TKO","Lightweight Bout","Alex Oliveira",180.34,193.04,"Orthodox",36,175.26,180.34,"Orthodox",36,"Alex Oliveira","Piotr Hallmann"
0,0,0.481481481481481,0.447761194029851,0.628205128205128,0.524324324324324,0,0,0,8.53333333333333,0.432432432432432,0.373831775700935,0.588235294117647,0.681818181818182,0.361111111111111,0.362637362637363,"Decision - Unanimous","Light Heavyweight Bout","Corey Anderson",185.42,190.5,"Orthodox",44,190.5,200.66,"Orthodox",34,"Fabio Maldonado","Corey Anderson"
0,1,0.476923076923077,0.465408805031447,0.518987341772152,0.508474576271186,0,0,5.2,2.33333333333333,0.39622641509434,0.393162393162393,0.5,0.592592592592593,0.483870967741935,0.396946564885496,"Decision - Unanimous","Lightweight Bout","Johnny Case",180.34,185.42,"Orthodox",40,177.8,182.88,"Orthodox",34,"Yan Cabral","Johnny Case"
1,0,0.542857142857143,0.388888888888889,0.6,0.458333333333333,0,2,2.13333333333333,2.78333333333333,0.515151515151515,0.466666666666667,1,0,0.428571428571429,0,"Submission","Featherweight Bout","Chas Skelly",182.88,187.96,"Orthodox",39,180.34,182.88,"Orthodox",38,"Edimilson Souza","Chas Skelly"
0,0,0.272727272727273,0.285714285714286,0.272727272727273,0.285714285714286,0,1,0.3,0.0166666666666667,0.2,0.285714285714286,0,0,0.272727272727273,0.285714285714286,"Submission","Featherweight Bout","Thiago Tavares",170.18,177.8,"Orthodox",42,170.18,177.8,"Orthodox",39,"Clay Guida","Thiago Tavares"
1,0,0.545454545454545,1,0.545454545454545,1,0,0,0.116666666666667,0,0.5,0,1,0,1,1,"KO/TKO","Middleweight Bout","Vitor Belfort",182.88,187.96,"Southpaw",47,180.34,187.96,"Orthodox",53,"Vitor Belfort","Dan Henderson"
0,0,0.426229508196721,0.372549019607843,0.43010752688172,0.373831775700935,0,0,0.0333333333333333,0.683333333333333,0.296875,0.32183908045977,0.7,0.555555555555556,0.359477124183007,0.373626373626374,"Decision - Unanimous","Welterweight Bout","Viscardi Andrade",180.34,190.5,"Orthodox",40,180.34,180.34,"Orthodox",41,"Viscardi Andrade","Gasan Umalatov"
1,2,0.341772151898734,0.597402597402597,0.475728155339806,0.675,0,3,0,6.61666666666667,0.246153846153846,0.525423728813559,0.7,0.8,0.274193548387097,0.589285714285714,"Submission","Bantamweight Bout","Matheus Nicolau",167.64,165.1,"",37,167.64,167.64,"Orthodox",31,"Bruno Korea","Matheus Nicolau"
0,0,0.360655737704918,0.412017167381974,0.364130434782609,0.417021276595745,0,0,0.15,0.15,0.258333333333333,0.365079365079365,0.388888888888889,0.5,0.353591160220994,0.412280701754386,"Decision - Split","Bantamweight Bout","Jimmie Rivera",167.64,165.1,"Orthodox",37,162.56,172.72,"Orthodox",34,"Pedro Munhoz","Jimmie Rivera"
0,0,0.324137931034483,0.347368421052632,0.363636363636364,0.384615384615385,0,0,4.45,2.28333333333333,0.260504201680672,0.310344827586207,0.565217391304348,0.666666666666667,0.318518518518519,0.296296296296296,"Decision - Unanimous","Lightweight Bout","Norman Parke",180.34,177.8,"Southpaw",37,180.34,185.42,"Orthodox",45,"Norman Parke","Reza Madadi"
0,0,0.4,0.337837837837838,0.447619047619048,0.346666666666667,2,0,2.38333333333333,2.56666666666667,0.363636363636364,0.25,0.5,0.875,0.380952380952381,0.253968253968254,"Submission","Flyweight Bout","Neil Seery",162.56,162.56,"Orthodox",44,167.64,170.18,"Orthodox",36,"Neil Seery","Jon Delos Reyes"
0,0,0.4,0.662921348314607,0.553571428571429,0.680412371134021,0,2,4.26666666666667,2.95,0.222222222222222,0.6375,0.8,0.875,0.25,0.5625,"Submission","Flyweight Bout","Louis Smolka",177.8,175.26,"Orthodox",35,175.26,172.72,"Orthodox",32,"Paddy Holohan","Louis Smolka"
0,0,0.307692307692308,0.365079365079365,0.528301886792453,0.5,2,0,8.51666666666667,0.85,0.288,0.338983050847458,0.75,0.5,0.116279069767442,0.303571428571429,"Decision - Unanimous","Featherweight Bout","Darren Elkins",177.8,180.34,"Orthodox",39,175.26,175.26,"Southpaw",41,"Darren Elkins","Robert Whiteford"
0,0,0.32,0.194244604316547,0.33974358974359,0.204225352112676,0,0,0.766666666666667,0.783333333333333,0.224137931034483,0.161290322580645,0.5,0.125,0.310810810810811,0.198529411764706,"Decision - Unanimous","Lightweight Bout","Stevie Ray",177.8,177.8,"Southpaw",34,180.34,185.42,"Orthodox",36,"Stevie Ray","Mickael Lebout"
0,0,0.328358208955224,0.376237623762376,0.457831325301205,0.607954545454545,1,0,2.36666666666667,4.08333333333333,0.142857142857143,0.289156626506024,0.5,0.75,0.263157894736842,0.222222222222222,"Decision - Split","Middleweight Bout","Krzysztof Jotko",190.5,190.5,"Southpaw",35,185.42,195.58,"Southpaw",34,"Scott Askham","Krzysztof Jotko"
0,1,0.208333333333333,0.657142857142857,0.285714285714286,0.666666666666667,0,0,0.483333333333333,0.05,0.117647058823529,0.625,1,1,0.136363636363636,0.647058823529412,"KO/TKO","Welterweight Bout","Tom Breese",185.42,190.5,"Orthodox",36,190.5,185.42,"Southpaw",32,"Cathal Pendred","Tom Breese"
0,0,0.571428571428571,0.729323308270677,0.75609756097561,0.79126213592233,0,1,5.96666666666667,7.78333333333333,0.375,0.713114754098361,1,1,0.6,0.214285714285714,"KO/TKO","Middleweight Bout","Garreth McLellan",182.88,182.88,"Orthodox",38,185.42,182.88,"Southpaw",41,"Bubba Bush","Garreth McLellan"
0,0,0.390977443609023,0.225225225225225,0.404411764705882,0.238938053097345,0,0,1.06666666666667,0.933333333333333,0.375,0.177083333333333,0.6,0.461538461538462,0.376923076923077,0.214953271028037,"Decision - Unanimous","Light Heavyweight Bout","Ryan Bader",187.96,187.96,"Orthodox",40,182.88,190.5,"Orthodox",44,"Ryan Bader","Rashad Evans"
0,1,0.49469964664311,0.47244094488189,0.601648351648352,0.492424242424242,0,0,3.5,0.966666666666667,0.4625,0.427184466019417,0.5,0.605263157894737,0.405660377358491,0.461538461538462,"Decision - Split","Light Heavyweight Bout","Daniel Cormier",180.34,182.88,"Orthodox",45,195.58,200.66,"Orthodox",37,"Daniel Cormier","Alexander Gustafsson"
0,0,0.357142857142857,0.612068965517241,0.506493506493506,0.653846153846154,0,0,4.91666666666667,1.28333333333333,0.184210526315789,0.554455445544555,0.583333333333333,1,0.232558139534884,0.596153846153846,"Decision - Unanimous","Heavyweight Bout","Ruslan Magomedov",182.88,190.5,"Southpaw",39,190.5,198.12,"Orthodox",37,"Shawn Jordan","Ruslan Magomedov"
0,0,0.5,0.240506329113924,0.544715447154472,0.524691358024691,0,0,0.5,6.01666666666667,0.375,0.225806451612903,0.789473684210526,0.625,0.475,0.160714285714286,"Decision - Unanimous","Featherweight Bout","Yair Rodriguez",180.34,180.34,"Orthodox",31,182.88,190.5,"Switch",34,"Yair Rodriguez","Dan Hooker"
0,0,0.328767123287671,0.256198347107438,0.328767123287671,0.256198347107438,0,0,0,0.316666666666667,0.288288288288288,0.213592233009709,0.384615384615385,0.416666666666667,0.316546762589928,0.256410256410256,"Decision - Unanimous","Flyweight Bout","Joseph Benavidez",162.56,165.1,"Southpaw",39,162.56,165.1,"Orthodox",38,"Joseph Benavidez","Ali Bagautinov"
1,0,0.428571428571429,0.266666666666667,0.428571428571429,0.266666666666667,0,0,0,0.0333333333333333,0.333333333333333,0.153846153846154,0,1,0.333333333333333,0.266666666666667,"KO/TKO","Lightweight Bout","Adriano Martins",177.8,182.88,"Southpaw",41,177.8,177.8,"Southpaw",32,"Adriano Martins","Islam Makhachev"
0,1,0.5,0.463414634146341,0.5,0.463414634146341,0,0,0,0.0333333333333333,0.444444444444444,0.444444444444444,0.8,0.75,0.484848484848485,0.45,"KO/TKO","Welterweight Bout","Albert Tumenov",182.88,185.42,"Southpaw",42,180.34,185.42,"Orthodox",32,"Alan Jouban","Albert Tumenov"
0,0,0.333333333333333,0.67741935483871,0.333333333333333,0.67741935483871,0,0,0.15,0,0,0.655172413793103,0,1,0.333333333333333,0.75,"KO/TKO","Lightweight Bout","Sage Northcutt",175.26,177.8,"Orthodox",42,182.88,180.34,"Orthodox",28,"Francisco Trevino","Sage Northcutt"
0,0,0.650793650793651,0.615384615384615,0.689189189189189,0.770491803278688,0,0,1.48333333333333,7.15,0.620689655172414,0.444444444444444,1,1,0.230769230769231,0.5,"KO/TKO","Heavyweight Bout","Derrick Lewis",190.5,200.66,"Orthodox",39,190.5,195.58,"Orthodox",33,"Derrick Lewis","Viktor Pesta"
0,1,0.468354430379747,0.30327868852459,0.519230769230769,0.473372781065089,1,0,4.16666666666667,5.86666666666667,0.229166666666667,0.278260869565217,0.789473684210526,0.6,0.447761194029851,0.2,"Decision - Unanimous","Flyweight Bout","Sergio Pettis",160.02,162.56,"Southpaw",42,167.64,175.26,"Orthodox",30,"Chris Cariaso","Sergio Pettis"
0,1,0.708333333333333,0.75,0.714285714285714,0.785714285714286,1,1,4.76666666666667,0.2,0.666666666666667,0.739130434782609,1,0,0.5,1,"KO/TKO","Middleweight Bout","Uriah Hall",187.96,193.04,"Orthodox",38,182.88,200.66,"Orthodox",39,"Gegard Mousasi","Uriah Hall"
0,0,0.712195121951219,0.526315789473684,0.778985507246377,0.61744966442953,0,0,8.36666666666667,7.86666666666667,0.625850340136054,0.447058823529412,0.928571428571429,0.789473684210526,0.536842105263158,0.451612903225806,"Decision - Unanimous","Heavyweight Bout","Josh Barnett",190.5,198.12,"Orthodox",46,182.88,185.42,"Orthodox",47,"Josh Barnett","Roy Nelson"
0,1,1,0.823529411764706,1,0.736842105263158,0,0,0.0333333333333333,0.133333333333333,0,0.785714285714286,0,1,1,0.8,"KO/TKO","Featherweight Bout","Diego Brandao",172.72,167.64,"Orthodox",42,170.18,162.56,"Orthodox",36,"Katsunori Kikuno","Diego Brandao"
1,1,0.459770114942529,0.556338028169014,0.615942028985507,0.582781456953642,1,0,4.35,1.58333333333333,0.444444444444444,0.521367521367521,0.5,0.647058823529412,0.391891891891892,0.540322580645161,"Submission","Welterweight Bout","Keita Nakamura",180.34,185.42,"Southpaw",39,182.88,180.34,"Orthodox",36,"Keita Nakamura","Li Jingliang"
0,0,0.410714285714286,0.444444444444444,0.431034482758621,0.444444444444444,0,0,0.0333333333333333,0.05,0.347368421052632,0.285714285714286,0.625,0.833333333333333,0.409090909090909,0.438775510204082,"Decision - Unanimous","Lightweight Bout","Nick Hein",167.64,167.64,"Southpaw",39,170.18,170.18,"Southpaw",34,"Nick Hein","Yusuke Kasuya"
0,0,0.348214285714286,0.329842931937173,0.353982300884956,0.336734693877551,0,0,0.333333333333333,0.4,0.302564102564103,0.302857142857143,0.653846153846154,0.571428571428571,0.337899543378995,0.315217391304348,"Decision - Unanimous","Flyweight Bout","Kyoji Horiguchi",165.1,167.64,"Orthodox",33,167.64,167.64,"Orthodox",39,"Kyoji Horiguchi","Chico Camus"
0,0,0.4375,0.419642857142857,0.488888888888889,0.587878787878788,0,0,3,5.86666666666667,0.348148148148148,0.2875,0.92,0.739130434782609,0.411764705882353,0.37037037037037,"Decision - Unanimous","Bantamweight Bout","Takeya Mizugaki",170.18,175.26,"Orthodox",40,185.42,182.88,"Orthodox",42,"Takeya Mizugaki","George Roop"
0,0,0.638888888888889,0.518518518518518,0.720588235294118,0.646341463414634,0,1,6.91666666666667,0.4,0.45,0.468085106382979,1,0.857142857142857,0.523809523809524,0.352941176470588,"TKO - Doctor's Stoppage","Welterweight Bout","Shinsho Anzai",170.18,177.8,"Orthodox",38,180.34,180.34,"Southpaw",37,"Shinsho Anzai","Roger Zapata"
